kode,name,satuan,version,status,section,resource_name,resource_satuan,koefisien
A.1.8.20,Pemasangan plesteran skoning 1PC:2PP lebar 10 cm,m2,28/2016,active,A,Pekerja,OH,0.08
A.1.8.20,Pemasangan plesteran skoning 1PC:2PP lebar 10 cm,m2,28/2016,active,A,Tukang batu,OH,0.4
A.1.8.20,Pemasangan plesteran skoning 1PC:2PP lebar 10 cm,m2,28/2016,active,A,Kepala tukang,OH,0.04
A.1.8.20,Pemasangan plesteran skoning 1PC:2PP lebar 10 cm,m2,28/2016,active,A,Mandor,OH,0.004
A.1.8.20,Pemasangan plesteran skoning 1PC:2PP lebar 10 cm,m2,28/2016,active,B,Semen PC,Kg,0.5
A.1.8.20,Pemasangan plesteran skoning 1PC:2PP lebar 10 cm,m2,28/2016,active,B,Pasir pasang,m3,0.013
A.1.8.20,Pemasangan plesteran skoning 1PC:2PP lebar 10 cm,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.8.21,Pemasangan plesteran granit 1PC:2 granit tebal 10 mm,m2,28/2016,active,A,Pekerja,OH,0.45
A.1.8.21,Pemasangan plesteran granit 1PC:2 granit tebal 10 mm,m2,28/2016,active,A,Tukang batu,OH,0.225
A.1.8.21,Pemasangan plesteran granit 1PC:2 granit tebal 10 mm,m2,28/2016,active,A,Kepala tukang,OH,0.023
A.1.8.21,Pemasangan plesteran granit 1PC:2 granit tebal 10 mm,m2,28/2016,active,A,Mandor,OH,0.023
A.1.8.21,Pemasangan plesteran granit 1PC:2 granit tebal 10 mm,m2,28/2016,active,B,Semen PC,Kg,10
A.1.8.21,Pemasangan plesteran granit 1PC:2 granit tebal 10 mm,m2,28/2016,active,B,Batu granit,Kg,15
A.1.8.21,Pemasangan plesteran granit 1PC:2 granit tebal 10 mm,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.8.22,Pemasangan plesteran teraso 1PC:2 teraso tebal 10 mm,m2,28/2016,active,A,Pekerja,OH,0.45
A.1.8.22,Pemasangan plesteran teraso 1PC:2 teraso tebal 10 mm,m2,28/2016,active,A,Tukang batu,OH,0.225
A.1.8.22,Pemasangan plesteran teraso 1PC:2 teraso tebal 10 mm,m2,28/2016,active,A,Kepala tukang,OH,0.023
A.1.8.22,Pemasangan plesteran teraso 1PC:2 teraso tebal 10 mm,m2,28/2016,active,A,Mandor,OH,0.023
A.1.8.22,Pemasangan plesteran teraso 1PC:2 teraso tebal 10 mm,m2,28/2016,active,B,Semen PC,Kg,10
A.1.8.22,Pemasangan plesteran teraso 1PC:2 teraso tebal 10 mm,m2,28/2016,active,B,Batu traso,Kg,15
A.1.8.22,Pemasangan plesteran teraso 1PC:2 teraso tebal 10 mm,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.8.23,Pemasangan plesteran ciprat 1PC:2PP,m2,28/2016,active,A,Pekerja,OH,0.3
A.1.8.23,Pemasangan plesteran ciprat 1PC:2PP,m2,28/2016,active,A,Tukang batu,OH,0.1
A.1.8.23,Pemasangan plesteran ciprat 1PC:2PP,m2,28/2016,active,A,Kepala tukang,OH,0.01
A.1.8.23,Pemasangan plesteran ciprat 1PC:2PP,m2,28/2016,active,A,Mandor,OH,0.015
A.1.8.23,Pemasangan plesteran ciprat 1PC:2PP,m2,28/2016,active,B,Semen PC,Kg,4.32
A.1.8.23,Pemasangan plesteran ciprat 1PC:2PP,m2,28/2016,active,B,Pasir pasang,Kg,0.006
A.1.8.23,Pemasangan plesteran ciprat 1PC:2PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.8.24,Pemasangan finishing siar pasangan bata,m2,28/2016,active,A,Pekerja,OH,0.15
A.1.8.24,Pemasangan finishing siar pasangan bata,m2,28/2016,active,A,Tukang batu,OH,0.075
A.1.8.24,Pemasangan finishing siar pasangan bata,m2,28/2016,active,A,Kepala tukang,OH,0.008
A.1.8.24,Pemasangan finishing siar pasangan bata,m2,28/2016,active,A,Mandor,OH,0.008
A.1.8.24,Pemasangan finishing siar pasangan bata,m2,28/2016,active,B,Semen PC,Kg,3.108
A.1.8.24,Pemasangan finishing siar pasangan bata,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.8.25,Pemasangan finishing siar pas. conblock,m2,28/2016,active,A,Pekerja,OH,0.07
A.1.8.25,Pemasangan finishing siar pas. conblock,m2,28/2016,active,A,Tukang batu,OH,0.035
A.1.8.25,Pemasangan finishing siar pas. conblock,m2,28/2016,active,A,Kepala tukang,OH,0.004
A.1.8.25,Pemasangan finishing siar pas. conblock,m2,28/2016,active,A,Mandor,OH,0.004
A.1.8.25,Pemasangan finishing siar pas. conblock,m2,28/2016,active,B,Semen PC,Kg,1.6
A.1.8.25,Pemasangan finishing siar pas. conblock,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.8.26,Pemasangan finishing siar pas. batu belah,m2,28/2016,active,A,Pekerja,OH,0.3
A.1.8.26,Pemasangan finishing siar pas. batu belah,m2,28/2016,active,A,Tukang batu,OH,0.15
A.1.8.26,Pemasangan finishing siar pas. batu belah,m2,28/2016,active,A,Kepala tukang,OH,0.015
A.1.8.26,Pemasangan finishing siar pas. batu belah,m2,28/2016,active,A,Mandor,OH,0.015
A.1.8.26,Pemasangan finishing siar pas. batu belah,m2,28/2016,active,B,Semen PC,Kg,6.34
A.1.8.26,Pemasangan finishing siar pas. batu belah,m2,28/2016,active,B,Pasir pasang,m3,0.012
A.1.8.26,Pemasangan finishing siar pas. batu belah,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.8.27,Pemasangan acian,m2,28/2016,active,A,Pekerja,OH,0.2
A.1.8.27,Pemasangan acian,m2,28/2016,active,A,Tukang batu,OH,0.1
A.1.8.27,Pemasangan acian,m2,28/2016,active,A,Kepala tukang,OH,0.01
A.1.8.27,Pemasangan acian,m2,28/2016,active,A,Mandor,OH,0.01
A.1.8.27,Pemasangan acian,m2,28/2016,active,B,Semen PC,Kg,3.25
A.1.8.27,Pemasangan acian,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.8.28,Pemasangan 1 m2  plesteran dengan mortar siap pakai (MSP),m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.8.29,Pemasangan 1 m2  plesteran acian mortar siap pakai (MSP),m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.8.30,"Plesteran 1 Pc : 3 Kp : 10 Ps, tebal 15 mm",m2,28/2016,active,A,Pekerja,oh,0.36
A.1.8.30,"Plesteran 1 Pc : 3 Kp : 10 Ps, tebal 15 mm",m2,28/2016,active,A,Tukang batu,oh,0.12
A.1.8.30,"Plesteran 1 Pc : 3 Kp : 10 Ps, tebal 15 mm",m2,28/2016,active,A,Kepala tukang batu,oh,0.012
A.1.8.30,"Plesteran 1 Pc : 3 Kp : 10 Ps, tebal 15 mm",m2,28/2016,active,A,Mandor,oh,0.018
A.1.8.30,"Plesteran 1 Pc : 3 Kp : 10 Ps, tebal 15 mm",m2,28/2016,active,B,PC,kg,1.84
A.1.8.30,"Plesteran 1 Pc : 3 Kp : 10 Ps, tebal 15 mm",m2,28/2016,active,B,Kapur padam,m3,0.006
A.1.8.30,"Plesteran 1 Pc : 3 Kp : 10 Ps, tebal 15 mm",m2,28/2016,active,B,Pasir pasang,m3,0.014
A.1.9.1,Pemasangan 1 m2  lantai ubin PC abu-abu 40x40,m2,28/2016,active,A,Pekerja,OH,0.25
A.1.9.1,Pemasangan 1 m2  lantai ubin PC abu-abu 40x40,m2,28/2016,active,A,Tukang atu,OH,0.125
A.1.9.1,Pemasangan 1 m2  lantai ubin PC abu-abu 40x40,m2,28/2016,active,A,Kepala tukang,OH,0.013
A.1.9.1,Pemasangan 1 m2  lantai ubin PC abu-abu 40x40,m2,28/2016,active,A,Mandor,OH,0.013
A.1.9.1,Pemasangan 1 m2  lantai ubin PC abu-abu 40x40,m2,28/2016,active,B,Ubin abu-abu,buah,6.63
A.1.9.1,Pemasangan 1 m2  lantai ubin PC abu-abu 40x40,m2,28/2016,active,B,Semen Portland,kg,9.8
A.1.9.1,Pemasangan 1 m2  lantai ubin PC abu-abu 40x40,m2,28/2016,active,B,Pasir pasang,M3,0.045
A.1.9.1,Pemasangan 1 m2  lantai ubin PC abu-abu 40x40,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.2,Pemasangan 1 m2  lantai ubin PC abu-abu 30x30,m2,28/2016,active,A,Pekerja,OH,0.25
A.1.9.2,Pemasangan 1 m2  lantai ubin PC abu-abu 30x30,m2,28/2016,active,A,Tukang batu,OH,0.125
A.1.9.2,Pemasangan 1 m2  lantai ubin PC abu-abu 30x30,m2,28/2016,active,A,Kepala tukang,OH,0.013
A.1.9.2,Pemasangan 1 m2  lantai ubin PC abu-abu 30x30,m2,28/2016,active,A,Mandor,OH,0.013
A.1.9.2,Pemasangan 1 m2  lantai ubin PC abu-abu 30x30,m2,28/2016,active,B,Ubin abu-abu,Bh,11.87
A.1.9.2,Pemasangan 1 m2  lantai ubin PC abu-abu 30x30,m2,28/2016,active,B,Semen Portland,kg,10
A.1.9.2,Pemasangan 1 m2  lantai ubin PC abu-abu 30x30,m2,28/2016,active,B,Pasir pasang,M3,0.045
A.1.9.2,Pemasangan 1 m2  lantai ubin PC abu-abu 30x30,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.3,Pemasangan 1 m2  lantai ubin PC abu-abu 20x20,m2,28/2016,active,A,Pekerja,OH,0.27
A.1.9.3,Pemasangan 1 m2  lantai ubin PC abu-abu 20x20,m2,28/2016,active,A,Tukang batu,OH,0.135
A.1.9.3,Pemasangan 1 m2  lantai ubin PC abu-abu 20x20,m2,28/2016,active,A,Kepala tukang,OH,0.014
A.1.9.3,Pemasangan 1 m2  lantai ubin PC abu-abu 20x20,m2,28/2016,active,A,Mandor,OH,0.014
A.1.9.3,Pemasangan 1 m2  lantai ubin PC abu-abu 20x20,m2,28/2016,active,B,Ubin abu-abu,buah,26.5
A.1.9.3,Pemasangan 1 m2  lantai ubin PC abu-abu 20x20,m2,28/2016,active,B,Semen Portland,kg,10.4
A.1.9.3,Pemasangan 1 m2  lantai ubin PC abu-abu 20x20,m2,28/2016,active,B,Pasir pasang,M3,0.045
A.1.9.3,Pemasangan 1 m2  lantai ubin PC abu-abu 20x20,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.4,Pemasangan 1 m2  lantai ubin warna 40x40,m2,28/2016,active,A,Pekerja,OH,0.25
A.1.9.4,Pemasangan 1 m2  lantai ubin warna 40x40,m2,28/2016,active,A,Tukang datu,OH,0.125
A.1.9.4,Pemasangan 1 m2  lantai ubin warna 40x40,m2,28/2016,active,A,Kepala tukang,OH,0.013
A.1.9.4,Pemasangan 1 m2  lantai ubin warna 40x40,m2,28/2016,active,A,Mandor,OH,0.013
A.1.9.4,Pemasangan 1 m2  lantai ubin warna 40x40,m2,28/2016,active,B,Ubin warna,Bh,6.63
A.1.9.4,Pemasangan 1 m2  lantai ubin warna 40x40,m2,28/2016,active,B,Semen Portland,kg,9.8
A.1.9.4,Pemasangan 1 m2  lantai ubin warna 40x40,m2,28/2016,active,B,Semen warna,Kg,0.6
A.1.9.4,Pemasangan 1 m2  lantai ubin warna 40x40,m2,28/2016,active,B,Pasir pasang,M3,0.045
A.1.9.4,Pemasangan 1 m2  lantai ubin warna 40x40,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.5,Pemasangan 1 m2  lantai ubin warna 30x30,m2,28/2016,active,A,Pekerja,OH,0.26
A.1.9.5,Pemasangan 1 m2  lantai ubin warna 30x30,m2,28/2016,active,A,Tukang batu,OH,0.13
A.1.9.5,Pemasangan 1 m2  lantai ubin warna 30x30,m2,28/2016,active,A,Kepala tukang,OH,0.013
A.1.9.5,Pemasangan 1 m2  lantai ubin warna 30x30,m2,28/2016,active,A,Mandor,OH,0.013
A.1.9.5,Pemasangan 1 m2  lantai ubin warna 30x30,m2,28/2016,active,B,Ubin warna,Bh,11.87
A.1.9.5,Pemasangan 1 m2  lantai ubin warna 30x30,m2,28/2016,active,B,Semen Portland,kg,10
A.1.9.5,Pemasangan 1 m2  lantai ubin warna 30x30,m2,28/2016,active,B,Semen warna,Kg,0.6
A.1.9.5,Pemasangan 1 m2  lantai ubin warna 30x30,m2,28/2016,active,B,Pasir pasang,M3,0.045
A.1.9.5,Pemasangan 1 m2  lantai ubin warna 30x30,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.6,Pemasangan 1 m2  lantai ubin warna 20x20,m2,28/2016,active,A,Pekerja,OH,0.27
A.1.9.6,Pemasangan 1 m2  lantai ubin warna 20x20,m2,28/2016,active,A,Tukang batu,OH,0.135
A.1.9.6,Pemasangan 1 m2  lantai ubin warna 20x20,m2,28/2016,active,A,Kepala tukang,OH,0.014
A.1.9.6,Pemasangan 1 m2  lantai ubin warna 20x20,m2,28/2016,active,A,Mandor,OH,0.014
A.1.9.6,Pemasangan 1 m2  lantai ubin warna 20x20,m2,28/2016,active,B,Ubin warna,Bh,26.5
A.1.9.6,Pemasangan 1 m2  lantai ubin warna 20x20,m2,28/2016,active,B,Semen Portland,kg,10.4
A.1.9.6,Pemasangan 1 m2  lantai ubin warna 20x20,m2,28/2016,active,B,Semen warna,Kg,1
A.1.9.6,Pemasangan 1 m2  lantai ubin warna 20x20,m2,28/2016,active,B,Pasir pasang,M3,0.045
A.1.9.6,Pemasangan 1 m2  lantai ubin warna 20x20,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.7,Pemasangan 1 m2  lantai ubin teraso 40x40,m2,28/2016,active,A,Pekerja,OH,0.25
A.1.9.7,Pemasangan 1 m2  lantai ubin teraso 40x40,m2,28/2016,active,A,Tukang batu,OH,0.125
A.1.9.7,Pemasangan 1 m2  lantai ubin teraso 40x40,m2,28/2016,active,A,Kepala tukang,OH,0.013
A.1.9.7,Pemasangan 1 m2  lantai ubin teraso 40x40,m2,28/2016,active,A,Mandor,OH,0.013
A.1.9.7,Pemasangan 1 m2  lantai ubin teraso 40x40,m2,28/2016,active,B,Ubin teraso,Bh,6.63
A.1.9.7,Pemasangan 1 m2  lantai ubin teraso 40x40,m2,28/2016,active,B,Semen Portland,kg,9.8
A.1.9.7,Pemasangan 1 m2  lantai ubin teraso 40x40,m2,28/2016,active,B,Semen warna,Kg,1.3
A.1.9.7,Pemasangan 1 m2  lantai ubin teraso 40x40,m2,28/2016,active,B,Pasir pasang,M3,0.045
A.1.9.7,Pemasangan 1 m2  lantai ubin teraso 40x40,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.8,Pemasangan 1 m2  lantai ubin teraso 30x30,m2,28/2016,active,A,Pekerja,OH,0.26
A.1.9.8,Pemasangan 1 m2  lantai ubin teraso 30x30,m2,28/2016,active,A,Tukang batu,OH,0.13
A.1.9.8,Pemasangan 1 m2  lantai ubin teraso 30x30,m2,28/2016,active,A,Kepala tukang,OH,0.013
A.1.9.8,Pemasangan 1 m2  lantai ubin teraso 30x30,m2,28/2016,active,A,Mandor,OH,0.013
A.1.9.8,Pemasangan 1 m2  lantai ubin teraso 30x30,m2,28/2016,active,B,Ubin teraso,Bh,11.87
A.1.9.8,Pemasangan 1 m2  lantai ubin teraso 30x30,m2,28/2016,active,B,Semen Portland,kg,10
A.1.9.8,Pemasangan 1 m2  lantai ubin teraso 30x30,m2,28/2016,active,B,Semen warna,Kg,1.5
A.1.9.8,Pemasangan 1 m2  lantai ubin teraso 30x30,m2,28/2016,active,B,Pasir pasang,M3,0.045
A.1.9.8,Pemasangan 1 m2  lantai ubin teraso 30x30,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.9,Pemasangan 1 m2  lantai ubin granit 40x40,m2,28/2016,active,A,Pekerja,OH,0.25
A.1.9.9,Pemasangan 1 m2  lantai ubin granit 40x40,m2,28/2016,active,A,Tukang batu,OH,0.125
A.1.9.9,Pemasangan 1 m2  lantai ubin granit 40x40,m2,28/2016,active,A,Kepala tukang,OH,0.013
A.1.9.9,Pemasangan 1 m2  lantai ubin granit 40x40,m2,28/2016,active,A,Mandor,OH,0.013
A.1.9.9,Pemasangan 1 m2  lantai ubin granit 40x40,m2,28/2016,active,B,Ubin granit,Bh,6.63
A.1.9.9,Pemasangan 1 m2  lantai ubin granit 40x40,m2,28/2016,active,B,Semen Portland,kg,9.8
A.1.9.9,Pemasangan 1 m2  lantai ubin granit 40x40,m2,28/2016,active,B,Semen warna,Kg,1.3
A.1.9.9,Pemasangan 1 m2  lantai ubin granit 40x40,m2,28/2016,active,B,Pasir pasang,M3,0.045
A.1.9.9,Pemasangan 1 m2  lantai ubin granit 40x40,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.10,Pemasangan 1 m2  lantai ubin granit 30x30,m2,28/2016,active,A,Pekerja,OH,0.26
A.1.9.10,Pemasangan 1 m2  lantai ubin granit 30x30,m2,28/2016,active,A,Tukang batu,OH,0.13
A.1.9.10,Pemasangan 1 m2  lantai ubin granit 30x30,m2,28/2016,active,A,Kepala tukang,OH,0.013
A.1.9.10,Pemasangan 1 m2  lantai ubin granit 30x30,m2,28/2016,active,A,Mandor,OH,0.013
A.1.9.10,Pemasangan 1 m2  lantai ubin granit 30x30,m2,28/2016,active,B,Ubin granit,Bh,11.87
A.1.9.10,Pemasangan 1 m2  lantai ubin granit 30x30,m2,28/2016,active,B,Semen Portland,kg,10
A.1.9.10,Pemasangan 1 m2  lantai ubin granit 30x30,m2,28/2016,active,B,Semen warna,Kg,1.5
A.1.9.10,Pemasangan 1 m2  lantai ubin granit 30x30,m2,28/2016,active,B,Pasir pasang,M3,0.045
A.1.9.10,Pemasangan 1 m2  lantai ubin granit 30x30,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.11,Pemasangan 1 m2  lantai ubin teralux 40x40,m2,28/2016,active,A,Pekerja,OH,0.25
A.1.9.11,Pemasangan 1 m2  lantai ubin teralux 40x40,m2,28/2016,active,A,Tukang Batu,OH,0.125
A.1.9.11,Pemasangan 1 m2  lantai ubin teralux 40x40,m2,28/2016,active,A,Kepala tukang,OH,0.013
A.1.9.11,Pemasangan 1 m2  lantai ubin teralux 40x40,m2,28/2016,active,A,Mandor,OH,0.013
A.1.9.11,Pemasangan 1 m2  lantai ubin teralux 40x40,m2,28/2016,active,B,Ubin teralux,Bh,6.63
A.1.9.11,Pemasangan 1 m2  lantai ubin teralux 40x40,m2,28/2016,active,B,Semen Portland,kg,9.8
A.1.9.11,Pemasangan 1 m2  lantai ubin teralux 40x40,m2,28/2016,active,B,Semen warna,Kg,1.3
A.1.9.11,Pemasangan 1 m2  lantai ubin teralux 40x40,m2,28/2016,active,B,Pasir pasang,M3,0.045
A.1.9.11,Pemasangan 1 m2  lantai ubin teralux 40x40,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.12,Pemasangan 1 m2  lantai ubin teralux 30x30,m2,28/2016,active,A,Pekerja,OH,0.26
A.1.9.12,Pemasangan 1 m2  lantai ubin teralux 30x30,m2,28/2016,active,A,Tukang batu,OH,0.13
A.1.9.12,Pemasangan 1 m2  lantai ubin teralux 30x30,m2,28/2016,active,A,Kepala tukang,OH,0.013
A.1.9.12,Pemasangan 1 m2  lantai ubin teralux 30x30,m2,28/2016,active,A,Mandor,OH,0.013
A.1.9.12,Pemasangan 1 m2  lantai ubin teralux 30x30,m2,28/2016,active,B,Ubin teralux,Bh,11.87
A.1.9.12,Pemasangan 1 m2  lantai ubin teralux 30x30,m2,28/2016,active,B,Semen Portland,kg,10
A.1.9.12,Pemasangan 1 m2  lantai ubin teralux 30x30,m2,28/2016,active,B,Semen warna,Kg,1.5
A.1.9.12,Pemasangan 1 m2  lantai ubin teralux 30x30,m2,28/2016,active,B,Pasir pasang,M3,0.045
A.1.9.12,Pemasangan 1 m2  lantai ubin teralux 30x30,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.13,Pemasangan 1 m2  lantai ubin teralux marmer 60x60,m2,28/2016,active,A,Pekerja,OH,0.24
A.1.9.13,Pemasangan 1 m2  lantai ubin teralux marmer 60x60,m2,28/2016,active,A,Tukang batu,OH,0.12
A.1.9.13,Pemasangan 1 m2  lantai ubin teralux marmer 60x60,m2,28/2016,active,A,Kepala tukang,OH,0.012
A.1.9.13,Pemasangan 1 m2  lantai ubin teralux marmer 60x60,m2,28/2016,active,A,Mandor,OH,0.012
A.1.9.13,Pemasangan 1 m2  lantai ubin teralux marmer 60x60,m2,28/2016,active,B,Ubin teralux marmer,Bh,3.1
A.1.9.13,Pemasangan 1 m2  lantai ubin teralux marmer 60x60,m2,28/2016,active,B,Semen Portland,kg,9.6
A.1.9.13,Pemasangan 1 m2  lantai ubin teralux marmer 60x60,m2,28/2016,active,B,Semen warna,Kg,1.5
A.1.9.13,Pemasangan 1 m2  lantai ubin teralux marmer 60x60,m2,28/2016,active,B,Pasir pasang,M3,0.045
A.1.9.13,Pemasangan 1 m2  lantai ubin teralux marmer 60x60,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.14,Pemasangan 1 m2  lantai ubin teralux marmer 40x40,m2,28/2016,active,A,Pekerja,OH,0.25
A.1.9.14,Pemasangan 1 m2  lantai ubin teralux marmer 40x40,m2,28/2016,active,A,Tukang batu,OH,0.125
A.1.9.14,Pemasangan 1 m2  lantai ubin teralux marmer 40x40,m2,28/2016,active,A,Kepala tukang,OH,0.013
A.1.9.14,Pemasangan 1 m2  lantai ubin teralux marmer 40x40,m2,28/2016,active,A,Mandor,OH,0.013
A.1.9.14,Pemasangan 1 m2  lantai ubin teralux marmer 40x40,m2,28/2016,active,B,Ubin teralux marmer,Bh,6.63
A.1.9.14,Pemasangan 1 m2  lantai ubin teralux marmer 40x40,m2,28/2016,active,B,Semen Portland,kg,9.8
A.1.9.14,Pemasangan 1 m2  lantai ubin teralux marmer 40x40,m2,28/2016,active,B,Semen warna,Kg,1.3
A.1.9.14,Pemasangan 1 m2  lantai ubin teralux marmer 40x40,m2,28/2016,active,B,Pasir pasang,M3,0.045
A.1.9.14,Pemasangan 1 m2  lantai ubin teralux marmer 40x40,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.15,Pemasangan 1 m2  lantai ubin teralux marmer 30x30,m2,28/2016,active,A,Pekerja,OH,0.26
A.1.9.15,Pemasangan 1 m2  lantai ubin teralux marmer 30x30,m2,28/2016,active,A,Tukang batu,OH,0.13
A.1.9.15,Pemasangan 1 m2  lantai ubin teralux marmer 30x30,m2,28/2016,active,A,Kepala tukang,OH,0.013
A.1.9.15,Pemasangan 1 m2  lantai ubin teralux marmer 30x30,m2,28/2016,active,A,Mandor,OH,0.013
A.1.9.15,Pemasangan 1 m2  lantai ubin teralux marmer 30x30,m2,28/2016,active,B,Ubin teralux marmer,Bh,11.87
A.1.9.15,Pemasangan 1 m2  lantai ubin teralux marmer 30x30,m2,28/2016,active,B,Semen Portland,kg,10
A.1.9.15,Pemasangan 1 m2  lantai ubin teralux marmer 30x30,m2,28/2016,active,B,Semen warna,Kg,1.5
A.1.9.15,Pemasangan 1 m2  lantai ubin teralux marmer 30x30,m2,28/2016,active,B,Pasir pasang,M3,0.045
A.1.9.15,Pemasangan 1 m2  lantai ubin teralux marmer 30x30,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.16,Pemasangan 1 m2  Plint ubin PC abu-abu 15x20,m2,28/2016,active,A,Pekerja,OH,0.09
A.1.9.16,Pemasangan 1 m2  Plint ubin PC abu-abu 15x20,m2,28/2016,active,A,Tukang batu,OH,0.09
A.1.9.16,Pemasangan 1 m2  Plint ubin PC abu-abu 15x20,m2,28/2016,active,A,Kepala tukang,OH,0.009
A.1.9.16,Pemasangan 1 m2  Plint ubin PC abu-abu 15x20,m2,28/2016,active,A,Mandor,OH,0.005
A.1.9.16,Pemasangan 1 m2  Plint ubin PC abu-abu 15x20,m2,28/2016,active,B,Plint ubin PC,Bh,5.3
A.1.9.16,Pemasangan 1 m2  Plint ubin PC abu-abu 15x20,m2,28/2016,active,B,Semen Portland,kg,1.65
A.1.9.16,Pemasangan 1 m2  Plint ubin PC abu-abu 15x20,m2,28/2016,active,B,Pasir pasang,M3,0.004
A.1.9.16,Pemasangan 1 m2  Plint ubin PC abu-abu 15x20,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.17,Pemasangan 1 m2  Plint ubin PC abu-abu 10x30,m2,28/2016,active,A,Pekerja,OH,0.09
A.1.9.17,Pemasangan 1 m2  Plint ubin PC abu-abu 10x30,m2,28/2016,active,A,Tukang batu,OH,0.09
A.1.9.17,Pemasangan 1 m2  Plint ubin PC abu-abu 10x30,m2,28/2016,active,A,Kepala tukang,OH,0.009
A.1.9.17,Pemasangan 1 m2  Plint ubin PC abu-abu 10x30,m2,28/2016,active,A,Mandor,OH,0.005
A.1.9.17,Pemasangan 1 m2  Plint ubin PC abu-abu 10x30,m2,28/2016,active,B,Plint ubin PC,Bh,3.53
A.1.9.17,Pemasangan 1 m2  Plint ubin PC abu-abu 10x30,m2,28/2016,active,B,Semen Portland,kg,1.24
A.1.9.17,Pemasangan 1 m2  Plint ubin PC abu-abu 10x30,m2,28/2016,active,B,Pasir pasang,M3,0.003
A.1.9.17,Pemasangan 1 m2  Plint ubin PC abu-abu 10x30,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.18,Pemasangan 1 m2  plint ubin PC abu-abu 10x40,m2,28/2016,active,A,Pekerja,OH,0.09
A.1.9.18,Pemasangan 1 m2  plint ubin PC abu-abu 10x40,m2,28/2016,active,A,Tukang Batu,OH,0.09
A.1.9.18,Pemasangan 1 m2  plint ubin PC abu-abu 10x40,m2,28/2016,active,A,Kepala tukang,OH,0.009
A.1.9.18,Pemasangan 1 m2  plint ubin PC abu-abu 10x40,m2,28/2016,active,A,Mandor,OH,0.005
A.1.9.18,Pemasangan 1 m2  plint ubin PC abu-abu 10x40,m2,28/2016,active,B,Plint ubin PC,Bh,2.65
A.1.9.18,Pemasangan 1 m2  plint ubin PC abu-abu 10x40,m2,28/2016,active,B,Semen Portland,kg,1.24
A.1.9.18,Pemasangan 1 m2  plint ubin PC abu-abu 10x40,m2,28/2016,active,B,Pasir pasang,M3,0.003
A.1.9.18,Pemasangan 1 m2  plint ubin PC abu-abu 10x40,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.19,Pemasangan 1 m2  plint ubin warna 10x20,m2,28/2016,active,A,Pekerja,OH,0.09
A.1.9.19,Pemasangan 1 m2  plint ubin warna 10x20,m2,28/2016,active,A,Tukang batu,OH,0.09
A.1.9.19,Pemasangan 1 m2  plint ubin warna 10x20,m2,28/2016,active,A,Kepala tukang,OH,0.009
A.1.9.19,Pemasangan 1 m2  plint ubin warna 10x20,m2,28/2016,active,A,Mandor,OH,0.005
A.1.9.19,Pemasangan 1 m2  plint ubin warna 10x20,m2,28/2016,active,B,Plint ubin warna,Bh,2.65
A.1.9.19,Pemasangan 1 m2  plint ubin warna 10x20,m2,28/2016,active,B,Semen Portland,kg,1.14
A.1.9.19,Pemasangan 1 m2  plint ubin warna 10x20,m2,28/2016,active,B,Semen warna,Kg,0.15
A.1.9.19,Pemasangan 1 m2  plint ubin warna 10x20,m2,28/2016,active,B,Pasir pasang,M3,0.003
A.1.9.19,Pemasangan 1 m2  plint ubin warna 10x20,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.20,Pemasangan 1 m2  plint ubin warna 10x30,m2,28/2016,active,A,Pekerja,OH,0.09
